iso3,year,specimen,origin,numsampledpatients,pathogen,antibiotic,antibiotic.label2,tot,unk,res,ast,p.unk,f.res
MYS,2019,BLOOD,HO,3653,KLEPNE,J01DD,Third-generation cephalosporins,506,33,254,473,6.52,12948.26
MYS,2019,BLOOD,HO,3653,KLEPNE,CIP,Ciprofloxacin,40,15,6,25,37.5,684.37
MYS,2019,BLOOD,HO,3653,KLEPNE,COL,Colistin,506,494,0,12,97.63,328.5
MYS,2019,BLOOD,HO,3653,KLEPNE,ETP,Ertapenem,506,42,45,464,8.3,12701.89
MYS,2019,BLOOD,HO,3653,KLEPNE,CRO,Ceftriaxone,506,490,12,16,96.84,438
MYS,2019,BLOOD,HO,3653,KLEPNE,CAZ,Ceftazidime,506,33,237,473,6.52,12948.26
MYS,2019,BLOOD,HO,3653,SALSPP,CIP,Ciprofloxacin,48,0,2,48,0,1313.99
MYS,2019,BLOOD,HO,3653,SALSPP,J01MA,Fluoroquinolones,51,3,2,48,5.88,1313.99
MYS,2019,BLOOD,HO,3653,SALSPP,J01DD,Third-generation cephalosporins,51,3,0,48,5.88,1313.99
MYS,2019,BLOOD,HO,3653,SALSPP,CRO,Ceftriaxone,51,4,0,47,7.84,1286.61
MYS,2019,BLOOD,HO,3653,STAAUR,FOX,Cefoxitin,22,0,6,22,0,602.24
MYS,2019,BLOOD,HO,3653,STAAUR,FOX,Cefoxitin,812,379,75,433,46.67,11853.27
MYS,2019,BLOOD,HO,3653,STAAUR,OXA,Oxacillin,812,473,115,339,58.25,9280.04
MYS,2019,BLOOD,HO,3653,STRPNE,SXT,Co-trimoxazole,25,2,8,23,8,629.62
MYS,2019,BLOOD,HO,3653,STRPNE,OXA,Oxacillin,25,8,6,17,32,465.37
MYS,2019,BLOOD,HO,3653,STRPNE,PEN,Penicillin G,25,7,7,18,28,492.75
MYS,2019,BLOOD,UNK,53807,ACISPP,J01AA,Tetracyclines,1498,1486,7,12,99.2,22.3
MYS,2019,BLOOD,UNK,53807,ACISPP,TGC,Tigecycline,1498,1338,16,160,89.32,297.36
MYS,2019,BLOOD,UNK,53807,ACISPP,MEM,Meropenem,1498,206,627,1292,13.75,2401.17
MYS,2019,BLOOD,UNK,53807,ACISPP,MEM,Meropenem,2165,250,1008,1915,11.55,3559.02
MYS,2019,BLOOD,UNK,53807,ACISPP,J01DH,Carbapenems,2097,99,1054,1998,4.72,3713.27
MYS,2019,BLOOD,UNK,53807,ACISPP,J01AA,Tetracyclines,2097,2074,14,23,98.9,42.75
MYS,2019,BLOOD,UNK,53807,ACISPP,J01DH,Carbapenems,1498,128,677,1370,8.54,2546.14
MYS,2019,BLOOD,UNK,53807,ACISPP,GEN,Gentamicin,2165,244,852,1921,11.27,3570.17
MYS,2019,BLOOD,UNK,53807,ACISPP,DOR,Doripenem,2165,2065,59,100,95.38,185.85
MYS,2019,BLOOD,UNK,53807,ACISPP,TGC,Tigecycline,2165,1868,31,297,86.28,551.97
MYS,2019,BLOOD,UNK,53807,ACISPP,AMK,Amikacin,2097,88,799,2009,4.2,3733.71
MYS,2019,BLOOD,UNK,53807,ACISPP,AMK,Amikacin,2165,207,798,1958,9.56,3638.93
MYS,2019,BLOOD,UNK,53807,ACISPP,TGC,Tigecycline,2097,1833,29,264,87.41,490.64
MYS,2019,BLOOD,UNK,53807,ACISPP,COL,Colistin,1498,1459,0,39,97.4,72.48
MYS,2019,BLOOD,UNK,53807,ACISPP,IPM,Imipenem,2165,254,977,1911,11.73,3551.58
MYS,2019,BLOOD,UNK,53807,ACISPP,GEN,Gentamicin,2097,132,853,1965,6.29,3651.94
MYS,2019,BLOOD,UNK,53807,ACISPP,AMK,Amikacin,1498,175,464,1323,11.68,2458.79
MYS,2019,BLOOD,UNK,53807,ACISPP,IPM,Imipenem,2097,201,947,1896,9.59,3523.71
MYS,2019,BLOOD,UNK,53807,ACISPP,COL,Colistin,2165,2042,2,123,94.32,228.59
MYS,2019,BLOOD,UNK,53807,ACISPP,J01AA,Tetracyclines,2165,2146,12,19,99.12,35.31
MYS,2019,BLOOD,UNK,53807,ACISPP,COL,Colistin,2097,1971,0,126,93.99,234.17
MYS,2019,BLOOD,UNK,53807,ACISPP,J01DH,Carbapenems,2165,167,1083,1998,7.71,3713.27
MYS,2019,BLOOD,UNK,53807,ACISPP,GEN,Gentamicin,1498,151,546,1347,10.08,2503.39
MYS,2019,BLOOD,UNK,53807,ACISPP,DOR,Doripenem,2097,1972,77,125,94.04,232.31
MYS,2019,BLOOD,UNK,53807,ACISPP,IPM,Imipenem,1498,150,640,1348,10.01,2505.25
MYS,2019,BLOOD,UNK,53807,ACISPP,MEM,Meropenem,2097,133,999,1964,6.34,3650.08
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01MA,Fluoroquinolones,5098,459,1172,4639,9,8621.55
MYS,2019,BLOOD,UNK,53807,ESCCOL,MEM,Meropenem,5078,425,31,4653,8.37,8647.57
MYS,2019,BLOOD,UNK,53807,ESCCOL,COL,Colistin,5098,4928,1,170,96.67,315.94
MYS,2019,BLOOD,UNK,53807,ESCCOL,MEM,Meropenem,4747,493,43,4254,10.39,7906.03
MYS,2019,BLOOD,UNK,53807,ESCCOL,AMP,Ampicillin,5078,262,3419,4816,5.16,8950.51
MYS,2019,BLOOD,UNK,53807,ESCCOL,FEP,Cefepime,5098,540,852,4558,10.59,8471.02
MYS,2019,BLOOD,UNK,53807,ESCCOL,CAZ,Ceftazidime,4747,449,824,4298,9.46,7987.81
MYS,2019,BLOOD,UNK,53807,ESCCOL,ETP,Ertapenem,5078,503,49,4575,9.91,8502.61
MYS,2019,BLOOD,UNK,53807,ESCCOL,SXT,Co-trimoxazole,5078,830,1883,4248,16.35,7894.88
MYS,2019,BLOOD,UNK,53807,ESCCOL,DOR,Doripenem,5098,4423,1,675,86.76,1254.48
MYS,2019,BLOOD,UNK,53807,ESCCOL,CRO,Ceftriaxone,4747,3015,479,1732,63.51,3218.91
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01MA,Fluoroquinolones,5078,239,1214,4839,4.71,8993.25
MYS,2019,BLOOD,UNK,53807,ESCCOL,FEP,Cefepime,4747,506,703,4241,10.66,7881.87
MYS,2019,BLOOD,UNK,53807,ESCCOL,COL,Colistin,5078,4895,2,183,96.4,340.1
MYS,2019,BLOOD,UNK,53807,ESCCOL,DOR,Doripenem,4747,4356,6,391,91.76,726.67
MYS,2019,BLOOD,UNK,53807,ESCCOL,SXT,Co-trimoxazole,4747,849,1744,3898,17.88,7244.41
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DD,Third-generation cephalosporins,4747,308,1266,4439,6.49,8249.86
MYS,2019,BLOOD,UNK,53807,ESCCOL,IPM,Imipenem,5078,557,27,4521,10.97,8402.25
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DD,Third-generation cephalosporins,5098,322,1437,4776,6.32,8876.17
MYS,2019,BLOOD,UNK,53807,ESCCOL,CIP,Ciprofloxacin,5098,459,1172,4639,9,8621.55
MYS,2019,BLOOD,UNK,53807,ESCCOL,MEM,Meropenem,5098,565,26,4533,11.08,8424.55
MYS,2019,BLOOD,UNK,53807,ESCCOL,CRO,Ceftriaxone,5078,2923,590,2155,57.56,4005.06
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DH,Carbapenems,5098,324,40,4774,6.36,8872.45
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DH,Carbapenems,5078,207,63,4871,4.08,9052.73
MYS,2019,BLOOD,UNK,53807,ESCCOL,CIP,Ciprofloxacin,4747,349,1190,4398,7.35,8173.66
MYS,2019,BLOOD,UNK,53807,ESCCOL,FEP,Cefepime,5078,398,843,4680,7.84,8697.75
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DH,Carbapenems,4747,336,62,4411,7.08,8197.82
MYS,2019,BLOOD,UNK,53807,ESCCOL,CAZ,Ceftazidime,5078,206,967,4872,4.06,9054.58
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01MA,Fluoroquinolones,4747,349,1190,4398,7.35,8173.66
MYS,2019,BLOOD,UNK,53807,ESCCOL,ETP,Ertapenem,5098,678,33,4420,13.3,8214.54
MYS,2019,BLOOD,UNK,53807,ESCCOL,DOR,Doripenem,5078,4399,9,679,86.63,1261.92
MYS,2019,BLOOD,UNK,53807,ESCCOL,CTX,Cefotaxime,4747,418,1197,4329,8.81,8045.42
MYS,2019,BLOOD,UNK,53807,ESCCOL,IPM,Imipenem,4747,382,45,4365,8.05,8112.33
MYS,2019,BLOOD,UNK,53807,ESCCOL,AMP,Ampicillin,4747,463,3080,4284,9.75,7961.79
MYS,2019,BLOOD,UNK,53807,ESCCOL,J01DD,Third-generation cephalosporins,5078,168,1443,4910,3.31,9125.21
MYS,2019,BLOOD,UNK,53807,ESCCOL,IPM,Imipenem,5098,524,24,4574,10.28,8500.75
MYS,2019,BLOOD,UNK,53807,ESCCOL,COL,Colistin,4747,4720,0,27,99.43,50.18
MYS,2019,BLOOD,UNK,53807,ESCCOL,CTX,Cefotaxime,5098,633,1312,4465,12.42,8298.18
MYS,2019,BLOOD,UNK,53807,ESCCOL,CRO,Ceftriaxone,5098,3059,556,2039,60,3789.47
MYS,2019,BLOOD,UNK,53807,ESCCOL,SXT,Co-trimoxazole,5098,1018,1765,4080,19.97,7582.66
MYS,2019,BLOOD,UNK,53807,ESCCOL,CAZ,Ceftazidime,5098,392,950,4706,7.69,8746.07
MYS,2019,BLOOD,UNK,53807,ESCCOL,ETP,Ertapenem,4747,699,54,4048,14.73,7523.18
MYS,2019,BLOOD,UNK,53807,ESCCOL,CTX,Cefotaxime,5078,450,1344,4628,8.86,8601.11
MYS,2019,BLOOD,UNK,53807,KLEPNE,CRO,Ceftriaxone,4987,2777,847,2210,55.68,4107.27
MYS,2019,BLOOD,UNK,53807,KLEPNE,ETP,Ertapenem,4987,570,251,4417,11.43,8208.97
MYS,2019,BLOOD,UNK,53807,KLEPNE,CAZ,Ceftazidime,5118,528,1677,4590,10.32,8530.49
MYS,2019,BLOOD,UNK,53807,KLEPNE,CIP,Ciprofloxacin,5118,610,772,4508,11.92,8378.09
MYS,2019,BLOOD,UNK,53807,KLEPNE,CIP,Ciprofloxacin,4987,262,929,4725,5.25,8781.39
MYS,2019,BLOOD,UNK,53807,KLEPNE,MEM,Meropenem,5118,696,206,4422,13.6,8218.26
MYS,2019,BLOOD,UNK,53807,KLEPNE,SXT,Co-trimoxazole,4987,751,1674,4236,15.06,7872.58
MYS,2019,BLOOD,UNK,53807,KLEPNE,SXT,Co-trimoxazole,5118,919,1530,4199,17.96,7803.82
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01MA,Fluoroquinolones,5118,610,772,4508,11.92,8378.09
MYS,2019,BLOOD,UNK,53807,KLEPNE,DOR,Doripenem,5118,4619,26,499,90.25,927.39
MYS,2019,BLOOD,UNK,53807,KLEPNE,DOR,Doripenem,4987,4347,50,640,87.17,1189.44
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DH,Carbapenems,5118,448,259,4670,8.75,8679.17
MYS,2019,BLOOD,UNK,53807,KLEPNE,CRO,Ceftriaxone,5118,3204,690,1914,62.6,3557.16
MYS,2019,BLOOD,UNK,53807,KLEPNE,CTX,Cefotaxime,4987,432,1824,4555,8.66,8465.44
MYS,2019,BLOOD,UNK,53807,KLEPNE,MEM,Meropenem,4987,425,219,4562,8.52,8478.45
MYS,2019,BLOOD,UNK,53807,KLEPNE,CAZ,Ceftazidime,4107,469,1159,3638,11.42,6761.2
MYS,2019,BLOOD,UNK,53807,KLEPNE,IPM,Imipenem,4987,500,200,4487,10.03,8339.06
MYS,2019,BLOOD,UNK,53807,KLEPNE,IPM,Imipenem,5118,674,194,4444,13.17,8259.15
MYS,2019,BLOOD,UNK,53807,KLEPNE,ETP,Ertapenem,4107,686,174,3421,16.7,6357.91
MYS,2019,BLOOD,UNK,53807,KLEPNE,CIP,Ciprofloxacin,4107,364,646,3743,8.86,6956.34
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DD,Third-generation cephalosporins,5118,458,1849,4660,8.95,8660.58
MYS,2019,BLOOD,UNK,53807,KLEPNE,CTX,Cefotaxime,5118,732,1702,4386,14.3,8151.36
MYS,2019,BLOOD,UNK,53807,KLEPNE,SXT,Co-trimoxazole,4107,682,1157,3425,16.61,6365.34
MYS,2019,BLOOD,UNK,53807,KLEPNE,CTX,Cefotaxime,4107,467,1215,3640,11.37,6764.92
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DD,Third-generation cephalosporins,4987,203,1947,4784,4.07,8891.04
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DD,Third-generation cephalosporins,4107,341,1314,3766,8.3,6999.09
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01MA,Fluoroquinolones,4107,364,646,3743,8.86,6956.34
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DH,Carbapenems,4107,367,200,3740,8.94,6950.77
MYS,2019,BLOOD,UNK,53807,KLEPNE,COL,Colistin,4107,4089,0,18,99.56,33.45
MYS,2019,BLOOD,UNK,53807,KLEPNE,DOR,Doripenem,4107,3951,11,156,96.2,289.93
MYS,2019,BLOOD,UNK,53807,KLEPNE,CAZ,Ceftazidime,4987,250,1749,4737,5.01,8803.69
MYS,2019,BLOOD,UNK,53807,KLEPNE,ETP,Ertapenem,5118,875,248,4243,17.1,7885.59
MYS,2019,BLOOD,UNK,53807,KLEPNE,MEM,Meropenem,4107,507,149,3600,12.34,6690.58
MYS,2019,BLOOD,UNK,53807,KLEPNE,COL,Colistin,4987,4789,0,198,96.03,367.98
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01MA,Fluoroquinolones,4987,262,929,4725,5.25,8781.39
MYS,2019,BLOOD,UNK,53807,KLEPNE,FEP,Cefepime,4987,398,1568,4589,7.98,8528.63
MYS,2019,BLOOD,UNK,53807,KLEPNE,J01DH,Carbapenems,4987,222,277,4765,4.45,8855.72
MYS,2019,BLOOD,UNK,53807,KLEPNE,FEP,Cefepime,5118,669,1511,4449,13.07,8268.44
MYS,2019,BLOOD,UNK,53807,KLEPNE,IPM,Imipenem,4107,423,140,3684,10.3,6846.69
MYS,2019,BLOOD,UNK,53807,KLEPNE,CRO,Ceftriaxone,4107,2711,470,1396,66.01,2594.46
MYS,2019,BLOOD,UNK,53807,KLEPNE,FEP,Cefepime,4107,490,1030,3617,11.93,6722.17
MYS,2019,BLOOD,UNK,53807,KLEPNE,COL,Colistin,5118,4949,2,169,96.7,314.09
MYS,2019,BLOOD,UNK,53807,SALSPP,IPM,Imipenem,775,688,0,87,88.77,161.69
MYS,2019,BLOOD,UNK,53807,SALSPP,ETP,Ertapenem,810,706,0,104,87.16,193.28
MYS,2019,BLOOD,UNK,53807,SALSPP,ETP,Ertapenem,775,736,0,39,94.97,72.48
MYS,2019,BLOOD,UNK,53807,SALSPP,J01DD,Third-generation cephalosporins,810,40,19,770,4.94,1431.04
MYS,2019,BLOOD,UNK,53807,SALSPP,MEM,Meropenem,780,657,1,123,84.23,228.59
MYS,2019,BLOOD,UNK,53807,SALSPP,J01DD,Third-generation cephalosporins,780,60,13,720,7.69,1338.12
MYS,2019,BLOOD,UNK,53807,SALSPP,MEM,Meropenem,775,685,0,90,88.39,167.26
MYS,2019,BLOOD,UNK,53807,SALSPP,IPM,Imipenem,780,657,1,123,84.23,228.59
MYS,2019,BLOOD,UNK,53807,SALSPP,CAZ,Ceftazidime,780,632,5,148,81.03,275.06
MYS,2019,BLOOD,UNK,53807,SALSPP,CTX,Cefotaxime,810,594,6,216,73.33,401.43
MYS,2019,BLOOD,UNK,53807,SALSPP,IPM,Imipenem,810,705,0,105,87.04,195.14
MYS,2019,BLOOD,UNK,53807,SALSPP,J01MA,Fluoroquinolones,810,61,26,749,7.53,1392.01
MYS,2019,BLOOD,UNK,53807,SALSPP,J01MA,Fluoroquinolones,780,131,25,649,16.79,1206.16
MYS,2019,BLOOD,UNK,53807,SALSPP,J01DD,Third-generation cephalosporins,775,61,6,714,7.87,1326.96
MYS,2019,BLOOD,UNK,53807,SALSPP,ETP,Ertapenem,780,664,2,116,85.13,215.59
MYS,2019,BLOOD,UNK,53807,SALSPP,CTX,Cefotaxime,775,624,1,151,80.52,280.63
MYS,2019,BLOOD,UNK,53807,SALSPP,CIP,Ciprofloxacin,810,61,26,749,7.53,1392.01
MYS,2019,BLOOD,UNK,53807,SALSPP,CRO,Ceftriaxone,810,48,17,762,5.93,1416.17
MYS,2019,BLOOD,UNK,53807,SALSPP,CAZ,Ceftazidime,810,626,5,184,77.28,341.96
MYS,2019,BLOOD,UNK,53807,SALSPP,CIP,Ciprofloxacin,712,0,7,712,0,1323.25
MYS,2019,BLOOD,UNK,53807,SALSPP,CRO,Ceftriaxone,780,73,10,707,9.36,1313.96
MYS,2019,BLOOD,UNK,53807,SALSPP,MEM,Meropenem,810,700,0,110,86.42,204.43
MYS,2019,BLOOD,UNK,53807,SALSPP,CTX,Cefotaxime,780,610,7,170,78.21,315.94
MYS,2019,BLOOD,UNK,53807,SALSPP,CAZ,Ceftazidime,775,656,1,119,84.65,221.16
MYS,2019,BLOOD,UNK,53807,SALSPP,CIP,Ciprofloxacin,780,131,25,649,16.79,1206.16
MYS,2019,BLOOD,UNK,53807,SALSPP,J01MA,Fluoroquinolones,775,63,7,712,8.13,1323.25
MYS,2019,BLOOD,UNK,53807,SALSPP,CRO,Ceftriaxone,775,69,6,706,8.9,1312.1
MYS,2019,BLOOD,UNK,53807,STAAUR,OXA,Oxacillin,6253,2784,604,3469,44.52,6447.12
MYS,2019,BLOOD,UNK,53807,STAAUR,FOX,Cefoxitin,7570,4417,717,3153,58.35,5859.83
MYS,2019,BLOOD,UNK,53807,STAAUR,OXA,Oxacillin,7570,2783,1098,4787,36.76,8896.61
MYS,2019,BLOOD,UNK,53807,STAAUR,FOX,Cefoxitin,6253,3084,671,3169,49.32,5889.57
MYS,2019,BLOOD,UNK,53807,STAAUR,FOX,Cefoxitin,7682,4779,663,2903,62.21,5395.21
MYS,2019,BLOOD,UNK,53807,STAAUR,OXA,Oxacillin,7682,2937,1054,4745,38.23,8818.56
MYS,2019,BLOOD,UNK,53807,STRPNE,J01DD,Third-generation cephalosporins,460,345,1,115,75,213.73
MYS,2019,BLOOD,UNK,53807,STRPNE,CTX,Cefotaxime,527,481,0,46,91.27,85.49
MYS,2019,BLOOD,UNK,53807,STRPNE,CTX,Cefotaxime,460,418,0,42,90.87,78.06
MYS,2019,BLOOD,UNK,53807,STRPNE,PEN,Penicillin G,394,75,69,367,19.04,682.07
MYS,2019,BLOOD,UNK,53807,STRPNE,J01DD,Third-generation cephalosporins,527,339,1,188,64.33,349.4
MYS,2019,BLOOD,UNK,53807,STRPNE,SXT,Co-trimoxazole,431,59,69,372,13.69,691.36
MYS,2019,BLOOD,UNK,53807,STRPNE,SXT,Co-trimoxazole,527,81,120,446,15.37,828.89
MYS,2019,BLOOD,UNK,53807,STRPNE,CRO,Ceftriaxone,431,333,2,98,77.26,182.13
MYS,2019,BLOOD,UNK,53807,STRPNE,PEN,Penicillin G,431,101,46,330,23.43,613.3
MYS,2019,BLOOD,UNK,53807,STRPNE,CTX,Cefotaxime,431,410,0,21,95.13,39.03
MYS,2019,BLOOD,UNK,53807,STRPNE,OXA,Oxacillin,527,235,72,292,44.59,542.68
MYS,2019,BLOOD,UNK,53807,STRPNE,OXA,Oxacillin,460,258,53,202,56.09,375.42
MYS,2019,BLOOD,UNK,53807,STRPNE,CRO,Ceftriaxone,527,340,1,187,64.52,347.54
MYS,2019,BLOOD,UNK,53807,STRPNE,J01DD,Third-generation cephalosporins,431,331,2,100,76.8,185.85
MYS,2019,BLOOD,UNK,53807,STRPNE,PEN,Penicillin G,365,98,45,267,26.85,496.22
MYS,2019,BLOOD,UNK,53807,STRPNE,OXA,Oxacillin,431,275,43,156,63.81,289.93
MYS,2019,BLOOD,UNK,53807,STRPNE,CRO,Ceftriaxone,460,348,1,112,75.65,208.15
MYS,2019,BLOOD,UNK,53807,STRPNE,SXT,Co-trimoxazole,460,81,80,379,17.61,704.37
NGA,2017,BLOOD,UNK,3638,ESCCOL,SXT,Co-trimoxazole,60,50,9,10,83.33,274.88
NGA,2018,BLOOD,UNK,2380,ACISPP,AMK,Amikacin,39,19,3,20,48.72,840.34
NGA,2018,BLOOD,UNK,2380,ACISPP,GEN,Gentamicin,36,4,13,32,11.11,1344.54
NGA,2018,BLOOD,UNK,2380,ACISPP,MEM,Meropenem,39,11,13,28,28.21,1176.47
NGA,2018,BLOOD,UNK,2380,ACISPP,MEM,Meropenem,36,18,4,18,50,756.3
NGA,2018,BLOOD,UNK,2380,ACISPP,J01DH,Carbapenems,36,14,6,22,38.89,924.37
NGA,2018,BLOOD,UNK,2380,ACISPP,J01DH,Carbapenems,39,9,13,30,23.08,1260.5
NGA,2018,BLOOD,UNK,2380,ACISPP,GEN,Gentamicin,39,11,14,28,28.21,1176.47
NGA,2018,BLOOD,UNK,2380,ESCCOL,LVX,Levofloxacin,60,31,18,29,51.67,1218.49
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01DD,Third-generation cephalosporins,60,3,44,57,5,2394.96
NGA,2018,BLOOD,UNK,2380,ESCCOL,CTX,Cefotaxime,51,38,12,13,74.51,546.22
NGA,2018,BLOOD,UNK,2380,ESCCOL,MEM,Meropenem,51,22,1,29,43.14,1218.49
NGA,2018,BLOOD,UNK,2380,ESCCOL,CAZ,Ceftazidime,51,7,31,44,13.73,1848.74
NGA,2018,BLOOD,UNK,2380,ESCCOL,LVX,Levofloxacin,51,27,21,24,52.94,1008.4
NGA,2018,BLOOD,UNK,2380,ESCCOL,FEP,Cefepime,60,38,11,22,63.33,924.37
NGA,2018,BLOOD,UNK,2380,ESCCOL,CAZ,Ceftazidime,60,11,28,49,18.33,2058.82
NGA,2018,BLOOD,UNK,2380,ESCCOL,SXT,Co-trimoxazole,51,41,10,10,80.39,420.17
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01MA,Fluoroquinolones,51,2,41,49,3.92,2058.82
NGA,2018,BLOOD,UNK,2380,ESCCOL,CTX,Cefotaxime,60,43,13,17,71.67,714.29
NGA,2018,BLOOD,UNK,2380,ESCCOL,MEM,Meropenem,60,21,3,39,35,1638.66
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01DD,Third-generation cephalosporins,51,2,40,49,3.92,2058.82
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01MA,Fluoroquinolones,60,6,38,54,10,2268.91
NGA,2018,BLOOD,UNK,2380,ESCCOL,CIP,Ciprofloxacin,60,14,32,46,23.33,1932.77
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01DH,Carbapenems,60,19,4,41,31.67,1722.69
NGA,2018,BLOOD,UNK,2380,ESCCOL,CRO,Ceftriaxone,60,8,39,52,13.33,2184.87
NGA,2018,BLOOD,UNK,2380,ESCCOL,CRO,Ceftriaxone,51,19,26,32,37.25,1344.54
NGA,2018,BLOOD,UNK,2380,ESCCOL,CIP,Ciprofloxacin,51,12,33,39,23.53,1638.66
NGA,2018,BLOOD,UNK,2380,ESCCOL,J01DH,Carbapenems,51,21,1,30,41.18,1260.5
NGA,2018,BLOOD,UNK,2380,KLEPNE,MEM,Meropenem,69,34,12,35,49.28,1470.59
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01MA,Fluoroquinolones,97,9,49,88,9.28,3697.48
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01DH,Carbapenems,97,31,10,66,31.96,2773.11
NGA,2018,BLOOD,UNK,2380,KLEPNE,SXT,Co-trimoxazole,97,83,14,14,85.57,588.24
NGA,2018,BLOOD,UNK,2380,KLEPNE,ETP,Ertapenem,97,85,1,12,87.63,504.2
NGA,2018,BLOOD,UNK,2380,KLEPNE,CIP,Ciprofloxacin,97,30,39,67,30.93,2815.13
NGA,2018,BLOOD,UNK,2380,KLEPNE,CAZ,Ceftazidime,69,12,44,57,17.39,2394.96
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01DD,Third-generation cephalosporins,69,2,61,67,2.9,2815.13
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01DH,Carbapenems,69,33,12,36,47.83,1512.61
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01DD,Third-generation cephalosporins,97,5,79,92,5.15,3865.55
NGA,2018,BLOOD,UNK,2380,KLEPNE,LVX,Levofloxacin,97,52,25,45,53.61,1890.76
NGA,2018,BLOOD,UNK,2380,KLEPNE,CTX,Cefotaxime,69,50,19,19,72.46,798.32
NGA,2018,BLOOD,UNK,2380,KLEPNE,CAZ,Ceftazidime,97,7,70,90,7.22,3781.51
NGA,2018,BLOOD,UNK,2380,KLEPNE,LVX,Levofloxacin,69,22,27,47,31.88,1974.79
NGA,2018,BLOOD,UNK,2380,KLEPNE,FEP,Cefepime,97,75,9,22,77.32,924.37
NGA,2018,BLOOD,UNK,2380,KLEPNE,CIP,Ciprofloxacin,69,35,26,34,50.72,1428.57
NGA,2018,BLOOD,UNK,2380,KLEPNE,J01MA,Fluoroquinolones,69,4,42,65,5.8,2731.09
NGA,2018,BLOOD,UNK,2380,KLEPNE,SXT,Co-trimoxazole,69,59,8,10,85.51,420.17
NGA,2018,BLOOD,UNK,2380,KLEPNE,CRO,Ceftriaxone,97,15,64,82,15.46,3445.38
NGA,2018,BLOOD,UNK,2380,KLEPNE,CTX,Cefotaxime,97,77,18,20,79.38,840.34
NGA,2018,BLOOD,UNK,2380,KLEPNE,FEP,Cefepime,69,56,12,13,81.16,546.22
NGA,2018,BLOOD,UNK,2380,KLEPNE,CRO,Ceftriaxone,69,21,42,48,30.43,2016.81
NGA,2018,BLOOD,UNK,2380,KLEPNE,COL,Colistin,69,52,0,17,75.36,714.29
NGA,2018,BLOOD,UNK,2380,KLEPNE,COL,Colistin,97,76,0,21,78.35,882.35
NGA,2018,BLOOD,UNK,2380,SALSPP,CRO,Ceftriaxone,28,2,2,26,7.14,1092.44
NGA,2018,BLOOD,UNK,2380,SALSPP,J01DD,Third-generation cephalosporins,28,0,2,28,0,1176.47
NGA,2018,BLOOD,UNK,2380,SALSPP,J01MA,Fluoroquinolones,28,16,1,12,57.14,504.2
NGA,2018,BLOOD,UNK,2380,SALSPP,CIP,Ciprofloxacin,28,16,1,12,57.14,504.2
NGA,2018,BLOOD,UNK,2380,SALSPP,CAZ,Ceftazidime,28,2,0,26,7.14,1092.44
NGA,2018,BLOOD,UNK,2380,STAAUR,FOX,Cefoxitin,256,9,155,247,3.52,10378.15
NGA,2018,BLOOD,UNK,2380,STAAUR,FOX,Cefoxitin,231,9,146,222,3.9,9327.73
NOR,2016,BLOOD,CO,1363,ESCCOL,J01DH,Carbapenems,732,1,1,731,0.14,53631.7
NOR,2016,BLOOD,CO,1363,ESCCOL,ETP,Ertapenem,732,647,0,85,88.39,6236.24
NOR,2016,BLOOD,CO,1363,ESCCOL,CAZ,Ceftazidime,732,157,21,575,21.45,42186.36
NOR,2016,BLOOD,CO,1363,ESCCOL,SXT,Co-trimoxazole,732,172,150,560,23.5,41085.84
NOR,2016,BLOOD,CO,1363,ESCCOL,MEM,Meropenem,732,2,1,730,0.27,53558.33
NOR,2016,BLOOD,CO,1363,ESCCOL,IPM,Imipenem,732,523,0,209,71.45,15333.82
NOR,2016,BLOOD,CO,1363,ESCCOL,AMP,Ampicillin,732,0,311,732,0,53705.06
NOR,2016,BLOOD,CO,1363,ESCCOL,J01MA,Fluoroquinolones,732,0,70,732,0,53705.06
NOR,2016,BLOOD,CO,1363,ESCCOL,CIP,Ciprofloxacin,732,0,70,732,0,53705.06
NOR,2016,BLOOD,CO,1363,ESCCOL,J01DD,Third-generation cephalosporins,732,0,36,732,0,53705.06
